"V1","post_id","image_id","insta_objects","caption","time_post","likes","num_comments","loc_id","loc_name","loc_zip","loc_city","area","dest","sample","date","month","year","day","dest_id"
100371,"B1qNePGn18Z","5d8e5bd78b5f3a513cf45cf7_B1qNePGn18Z_0.jpg"," one or more people, people sitting and outdoor","Family#trip#summer#2019#malta#boat trip#popyey village#amazing#<U+2764><U+0001F499><U+0001F64F><U+0001F60D><U+270C><U+270C>",1566891958,68,0,NA,"","","",4,40,1,2019-08-27,8,2019,27,1
124841,"B2jFh-Soupg","5d8e4a238b5f3a513cf425de_B2jFh-Soupg_4.jpg","","<U+041E><U+0441><U+0442><U+0440><U+043E><U+0432> <U+041A><U+043E><U+043C><U+0438><U+043D><U+043E> <U+0438> <U+0435><U+0433><U+043E> <U+0437><U+043D><U+0430><U+043C><U+0435><U+043D><U+0438><U+0442><U+0430><U+044F> <U+0413><U+043E><U+043B><U+0443><U+0431><U+0430><U+044F> <U+041B><U+0430><U+0433><U+0443><U+043D><U+0430> #comino #bluelagoon #malta #stepvik_trip #naturephotography #visitmalta #<U+043C><U+0430><U+043B><U+044C><U+0442><U+0430> #mediterranean #travelphotography #instatravelling",1568800397,101,11,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,0,2019-09-18,9,2019,18,1
19728,"By40snTCjR4","5d5935ae86e809344e10bd39_By40snTCjR4_0.jpg"," one or more people, people standing, ocean, beach, sky, outdoor, nature and water","<U+0001F6E5> #malta #malte #holidays #sliema #sea #photography #sun #enjoying #friends #girls #instahappy #instadaily #ootd #mood #sunglasses #malte #everydayisagoodday #mediterranea #blue #inkedgirls #sky #landscapes #view #photography",1560939834,39,NA,215986867,"Sliema, Malta","","Sliema, Malta",4,40,1,2019-06-19,6,2019,19,1
209020,"B1WMtBDhyqp","5d5aab3386e8094271d0a63f_B1WMtBDhyqp_0.jpg","","A great night's sleep is an important part of any trip. With our Sleep Advantage programme you will experience a holistic approach to sleep : Premium Bedding, Aromatherapy Kits, Quiet Zones and Guaranteed Wake Up Calls! Unplug your mind, body and lap top, hit the pillow and drift away! #crowneplaza#crowneplazaathenscitycentre#amazing#travel#traveling#vacation#visiting#instatravel#trip#holiday#photooftheday#tourism#tourist#instapassport#instatraveling#mytravelgram#travelgram#travelingram#igtravel#hotelsinathens#luxury#vacations#athens#greece#ihg#anihghotel",1566220466,44,1,235666307,"Crowne Plaza Athens - City Centre","11528","Athens, Greece",2,22,1,2019-08-19,8,2019,19,0
136708,"Bydv3u5gyMy","5d5aeb1c86e8094271d13f7a_Bydv3u5gyMy_2.jpg","","Walking down the streets of one of my favorite cities Athens Greece <U+0001F1EC><U+0001F1F7> with my best friend @ihababoueldahab #athens #greece #vacation #summertime #beautifulathens #rooftop # vacation #greekholiday #mediterraneanlife",1560031334,225,2,226424795,"Syntagma Square","10557","Athens, Greece",2,22,0,2019-06-08,6,2019,8,0
103393,"B1yiEvPAN7S","5d8e59158b5f3a513cf45491_B1yiEvPAN7S_0.jpg"," one or more people, ocean, sky, outdoor, nature and water","#bluelagoon #malta #holidays #summer #summergirl #chill",1567171194,54,4,2791182751020974,"Blue Lagoon, Comino, Malta","","Qala, Malta",4,40,1,2019-08-30,8,2019,30,1
82023,"B1GyLH-lnca","5d59098f86e809344e103676_B1GyLH-lnca_3.jpg","","#malta#travel#trip#explore#valletta",1565703240,23,0,129804753851740,"Malta Valleta City","","Valletta, Malta",4,40,0,2019-08-13,8,2019,13,1
35471,"Bzcyz7BggKh","5d34188986e8091ae491dcd7_Bzcyz7BggKh_1.jpg","","Malta and its islands! Rich with history! We visited Gozo’s Citadel in the capital Victoria and swam in the tranquil Blue Lagoon at Comino! <U+2764><U+FE0F> <U+0001F1F2><U+0001F1F9> <U+0001F30A><U+0001F3DB><U+2764><U+FE0F>
.
.
.
#travelcouple #holiday #blogging #writinglife #research #travelersnotebook #couplegoals #married #relationshipgoals #love #travelgram #wanderlust #travelmore #travelblogger #travelblogging #travelphotography #archaeology #honeymoon #malta #malteseislands #gozo #comino",1562146805,41,NA,NA,"","","",4,40,0,2019-07-03,7,2019,3,1
60977,"B0VqP8ZHrdA","5d59194186e809344e1064d8_B0VqP8ZHrdA_0.jpg"," plant and outdoor","I'm ready to drink from a pineapple by the beautiful beach. Time needs to go by faster!! There are a lot of places I want to visit in this world but going back to Malta to visit family and friends is always a pleasure...plus it helps to have beaches as gorgeous as this <U+0001F60D><U+2600><U+FE0F><U+0001F34D><U+0001F3D6>",1564054918,11,1,NA,"","","",4,40,1,2019-07-25,7,2019,25,1
68109,"B0oZww-Cmg-","5d59137586e809344e105345_B0oZww-Cmg-_0.jpg"," ocean, sky, cloud, water, outdoor and nature","Alone in the world .. <U+0001F3DD>#malta #stpeterspool #marsaxlokk #sun #summer #summer2k19 #alone #world #travel",1564683808,11,0,283321748,"Marsaxlok, Malta","","Marsaxlok, Malta",4,40,1,2019-08-01,8,2019,1,1
1017,"ByQpPTCABr0","5d59421186e809344e10e4c4_ByQpPTCABr0_0.jpg","","Malta <U+0001F1F2><U+0001F1F9><U+0001F349> #malta #malte #sangiljan #mediterraneansea #britishvibes #italianvibes #aperolspritzseason #comino #valletta #goldenbay #boattrip",1559591649,38,2,243916039,"Malta","","",4,40,1,2019-06-03,6,2019,3,1
245528,"B2zwKYaI42d","5d8eff7886e80933b9c9a6d8_B2zwKYaI42d_0.jpg"," one or more people, people standing and shoes","He deserves all the attention <U+0001F4A5> I'm so hapoy he visited Greece, my country, I feel so honored and happy. Greece will always love him <U+0001F1EC><U+0001F1F7> @canyaman

#demetozdemir #demetözdemir #demet #ozdemir #özdemir #canyaman #can #yaman #candivit #daydreamer #fterotostheos #bearded #erkencikus #erkencikus #beard #dofc #atina #yunanistan #döfc #earlybird #sanemaydin #sanem #1demetozdemir #sanemaydin #canem #candemisreal #candem #caningreece #athens #greece",1569359619,442,3,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-09-24,9,2019,24,0
24753,"BzDF86Powg7","5d3420aa86e8091ae491f55f_BzDF86Powg7_0.jpg","","#lovesignmalta #lovesign #summer #sun #happy #malta #malta<U+2764><U+FE0F> #maltaphotography #malta<U+0001F1F2><U+0001F1F9> #spinolabay #holiday #stjulians #stjuliansmalta",1561284424,33,NA,NA,"","","",4,40,1,2019-06-23,6,2019,23,1
218074,"B1sWHnqJEE0","5d8f193186e80933b9c9e0d9_B1sWHnqJEE0_0.jpg"," sky, outdoor and nature","View of Athens from the Acropolis. #greece #athens #acropolis #travel",1566963600,0,0,NA,"","","",2,22,1,2019-08-28,8,2019,28,0
41483,"BzsaTJrgZzw","5d3413df86e8091ae491cee4_BzsaTJrgZzw_0.jpg"," ocean, sky, outdoor, water and nature","#europe #malta #maltaisland #mediterranean #sea #superbview #GozoIsland #ferry #travel #photography #<U+30E8><U+30FC><U+30ED><U+30C3><U+30D1> #<U+30DE><U+30EB><U+30BF><U+5171><U+548C><U+56FD> #<U+5730><U+4E2D><U+6D77> #<U+6D77> #<U+30B3><U+30BE><U+5CF6> #<U+30D5><U+30A7><U+30EA><U+30FC> #<U+7D76><U+666F> #<U+65C5> #<U+5199><U+771F>

<U+30DE><U+30EB><U+30BF><U+5CF6><U+306E><U+59C9><U+59B9><U+5CF6><U+3001><U+30B3><U+30BE><U+5CF6><U+3078><U+3002><U+5730><U+4E2D><U+6D77><U+3092><U+6E21><U+3063><U+3066><U+79FB><U+52D5><U+3057><U+307E><U+3059><U+3002><U+3053><U+308C><U+304B><U+3089><U+5F85><U+3061><U+53D7><U+3051><U+308B><U+7D76><U+666F><U+3092><U+6C42><U+3081><U+3066>…",1562670824,183,NA,NA,"","","",4,40,1,2019-07-09,7,2019,9,1
56979,"B0OhpVvI2Y8","5d591b4886e809344e106b8b_B0OhpVvI2Y8_4.jpg","","Jeep trip <U+0001F680> <U+0001F4F8> : @claireziegler10 & @manon.drrc .
.
.

#jeep #efmoment #efmalta #efambassador #frenchinmalta #malta #travel #summer2019",1563815527,69,7,140580386357657,"Island of Gozo","","",4,40,0,2019-07-22,7,2019,22,1
157911,"BzTE01xJbAd","5d5ad6a986e8094271d110d5_BzTE01xJbAd_5.jpg","","Just got back after spending a month in Europe. I got to spend time in 4 incredible cites. With the best travel partner ever. #justgraduated #2019 #firsttimeineurope #london #paris #Athens #rome",1561820705,197,1,277766102,"Europe","","",2,22,0,2019-06-29,6,2019,29,0
160657,"BzbZx7QH1KS","5d5ad39286e8094271d10a30_BzbZx7QH1KS_5.jpg","","Greece trip part one Athens <U+0001F1EC><U+0001F1F7><U+2764><U+FE0F><U+0001F604>
Here's just a handful of my favorite photos from my time in Athens. I write this from the Airbnb in Aegina where part two just started. Pictures and memories from that are being taken as we speak. Heck who knows I might have to split this into three parts due to having so many wonderful things to share. Take it easy my friends and hope you all are having as wonderful a time as me in whatever you are doing.
.
.
#happiness #happy #love #greece #athens #family #acropolis #vacation #lovelife #positivevibes #trip #travel #homeland #firsttime #goodtimes #chilling #positivethinking #positivenergy #karma #whatgoesaroundcomesaround #me #idontwanttogohome #ecstatic #life #lifeisgood #man #greekmen",1562100127,36,4,227874450,"Aegina, Greece","","Aegina, Greece",2,22,0,2019-07-02,7,2019,2,0
67264,"B0mEXNyg7Eu","5d59142586e809344e10550e_B0mEXNyg7Eu_0.jpg","","No holiday this year. 
Malta 2018 
@niki95_ waiting for the next one <U+2764><U+FE0F> #malta",1564605847,42,8,NA,"","","",4,40,1,2019-07-31,7,2019,31,1
82319,"B1HXgBXCmeO","5d59093f86e809344e103584_B1HXgBXCmeO_5.jpg","","Passion heurtoirs de portes #malta #localculture #holidays",1565722810,10,1,246549639,"Gozo","","",4,40,0,2019-08-13,8,2019,13,1
150475,"By-fW7Un-Fc","5d5ade6186e8094271d12296_By-fW7Un-Fc_0.jpg","","Visited Acropolis of Athens today! Definitely bring some water <U+0001F4A7> <U+0001F4A7>
.
.
.
.
#athens #acropolis #parthenon #greece #travel #instatravel #wanderlust #coupletravel #explorers #wonderful_places #worldcaptures #tourism #adventure",1561129973,24,0,37297686,"Acropolis - <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B7>","15121","Athens, Greece",2,22,1,2019-06-21,6,2019,21,0
30890,"BzTvNRWoR68","5d341b3086e8091ae491e4f3_BzTvNRWoR68_4.jpg","","#mdina #mdinamalta #rabat #rabatmalta #landscape #landscapephotography #photography #photo #picoftheday #malta #malte #travel #travelphotography #holidays #",1561842925,59,NA,222667676,"Mdina, Malta","","Mdina, Malta",4,40,0,2019-06-29,6,2019,29,1
145923,"By0iNiAHD5P","5d5ae22586e8094271d12b39_By0iNiAHD5P_0.jpg"," ocean, sky, cloud, outdoor, nature and water","ATHENS, GREECE #greece #travelgreece #travel_greece #travelbook #travelaroundtheworld #travelgram #travel_drops_ #nikon #instaphoto #instatravel #ig_travel #athens  #griechenland #grecia #athensvoice #longexposure #traveltheglobe #travelphotography",1560795924,513,2,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-06-17,6,2019,17,0
5242,"ByaodoUCGU2","5d593f2586e809344e10db25_ByaodoUCGU2_0.jpg"," people sitting, drink, table, food and indoor","#dinner #famiglia #foodporn #restaurant #malta #foodphotography #holidays #sole #mare",1559926787,15,0,214190174,"Ristorante Dolce Vita","STJ 3209","San Giljan",4,40,1,2019-06-07,6,2019,7,1
129921,"B2uYUbBoLSK","5d8e46818b5f3a513cf41ab6_B2uYUbBoLSK_0.jpg"," one or more people and outdoor","Neighbors #renataaphotography #sunday #lovemalta #lovinmalta<U+2764><U+FE0F><U+0001F1F2><U+0001F1F9> #destination #destinationmalta #maltaadventures #streetphotography #streetphotographer #nikonlady #villagelife #marsaxlokkvillage #marsaxlokk #positivevibes #travelphotography #travel #islanders #photostellstories #peaceful #neighbors #marsaxlokkmalta #malta #peace #traditional #luzzuboat",1569179346,24,0,NA,"","","",4,40,1,2019-09-22,9,2019,22,1
183344,"B0SpoIthPNd","5d5ac0ac86e8094271d0de28_B0SpoIthPNd_0.jpg"," one or more people and people standing","Dream your dreams with your eyes closed, but live your dreams with your eyes open! #streetart #athensart #athens #visitathens #visitgreece #instaathens #fashionista #streetstyle #travelling #travellingphotography #traveladdicted #picoftheday #picofday #loves_athens #atenas #viajar #livingthedream",1563953929,162,4,1029256617,"<U+0391><U+03BD>af<U+03B9><U+03CE>t<U+03B9><U+03BA>a","","Athens, Greece",2,22,1,2019-07-24,7,2019,24,0
226478,"B2ENQ6vCsvV","5d8f119d86e80933b9c9cedc_B2ENQ6vCsvV_0.jpg","","It's complicated #Atene #athens #grecia #grecia<U+0001F1EC><U+0001F1F7> #greece #greece<U+0001F1EC><U+0001F1F7> #greece_travel #streetartathens #streetartgreece #street_art #street #streetphotography #murales #muralesart #artedistrada #arteurbana @athensstreetartofficial #love #instalove #samsungs9plus",1567764264,13,0,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-09-06,9,2019,6,0
146188,"By1DdrJhOV9","5d5ae1e986e8094271d12a47_By1DdrJhOV9_5.jpg","","As with all things in life, all that is good must eventually come to an end.  Traveling to Athens has been an amazing experience that will stay in my mind and in my heart forever.  Thank you for allowing me to share my adventure with all of you!  I so appreciate the comments, the likes, and the love you have given in your kind responses!!! <U+2764><U+FE0F><U+0001F970><U+0001F64F><U+0001F3FB>
Be sure to keep watching for more fun to come!!! <U+0001F609>

#greece #athens #adventure #adventurer #explore #explorer #wander #wanderlust #fun #love #learn #experience #lovemylife #goodlife #live #flight #plane #clouds #blue #incredible #amazing #traveler #traveling #seeyounexttime #dream #followyourdream #learningtoliveagain",1560813358,52,1,213349446,"Toronto Pearson International Airport","L5P 1B2","Mississauga, Ontario",2,22,0,2019-06-17,6,2019,17,0
147996,"By5qmSxH7FZ","5d5ae02f86e8094271d1266d_By5qmSxH7FZ_1.jpg","","We are back in Athens, and our hotel is near the beach, so of course we had to come down and spend some time on the beach after dinner! #greece #athens #studenttravel #beach",1560968094,58,0,225375643,"Kalamáki, Attiki, Greece","","Kalamáki, Attiki, Greece",2,22,0,2019-06-19,6,2019,19,0
101683,"B1vweYFIK4l","5d8e5a058b5f3a513cf45739_B1vweYFIK4l_1.jpg","","#really #hot #place #malta <U+0001F1F2><U+0001F1F9> #like #desert #sunglasses #slush #puppie #mix #holidays #nice #weekend #man #abroad",1567078081,100,5,773125348,"Valetta Malta","","Valletta, Malta",4,40,0,2019-08-29,8,2019,29,1
75400,"B06fC9pDR_Y","5d590d9d86e809344e1042ae_B06fC9pDR_Y_1.jpg","","Gozo<U+0001F64C><U+0001F3FC> #malta #gozo #instagood #instamood #polishboy #lightroom #preset #travelphotography #travel #vacation #summer #picoftheday #menstyle #beautiful #place",1565290559,120,NA,714468496,"Gozo Victoria","","Il-Mellieha, Malta",4,40,0,2019-08-08,8,2019,8,1
195990,"B01frTNA_Aj","5d5ab54286e8094271d0c1e3_B01frTNA_Aj_2.jpg","","Primer dia a la terra dels Déus! #Athens #Greece #<U+0001F1EC><U+0001F1F7> #architecture #history #people #Acropolis #Parthenon #column #art #summertrip #streets #marble #statue #ceramics #bluesky #buildings",1565123117,39,0,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-08-06,8,2019,6,0
105299,"B12S08pogat","5d8e57ed8b5f3a513cf450c3_B12S08pogat_7.jpg","","#malta #sea #sunset #holiday #enjoy #love",1567297418,22,0,NA,"","","",4,40,0,2019-09-01,9,2019,1,1
33386,"BzX_eOdn9rc","5d3419fe86e8091ae491e158_BzX_eOdn9rc_3.jpg","","Couldn’t go to Malta and not see the silent city of Mdina, or visit the catacombs <U+2620><U+FE0F> #malta #mdina #knights #silentcity #catacombs #stpaulscatacombs",1561985670,19,NA,222667676,"Mdina, Malta","","Mdina, Malta",4,40,0,2019-07-01,7,2019,1,1
164314,"Bzlle5PI7Lt","5d5ad03886e8094271d10328_Bzlle5PI7Lt_0.jpg"," one or more people, sky and outdoor","Probably the most spontaneous trip of my life: booked at night, woke up the next day in Athens. <U+0001F1EC><U+0001F1F7> #greecemoments #adventures",1562441806,457,8,277482453,"Acropolis, Athens Greece","","Athens, Greece",2,22,1,2019-07-06,7,2019,6,0
169651,"BzxwB8Cgp49","5d34a24e86e8096c316094e8_BzxwB8Cgp49_0.jpg"," sky, house, cloud and outdoor","<U+0001F1EC><U+0001F1F7><U+0001F3E1><U+0001F5BC> Within the shade of the Acropolis, there lies a small city within the city, an island for those who do not have the time to visit one; the Athenian Plaka is the oldest part of town. 
It is now an area of restaurants, cafes and jewellry shops. Although it may seem quite commercialized, it is still also a housing district and arguably the nicest neighborhood in central Athens. 
#Erasmus #<U+0395><U+03C1><U+03AC>sµ<U+03BF><U+03C5><U+03C2> #Athens #<U+0391><U+03B8><U+03AE><U+03BD>a #Plaka #<U+03A0><U+03BB><U+03AC><U+03BA>a #Greece #<U+0395><U+03BB><U+03BB><U+03AC>da #Summer #<U+039A>a<U+03BB><U+03BF><U+03BA>a<U+03AF><U+03C1><U+03B9> #Travel #TravelPhotography",1562849990,21,NA,680747375646382,"<U+03A0><U+03BB><U+03AC><U+03BA>a","","Athens, Greece",2,22,1,2019-07-11,7,2019,11,0
103781,"B1zKPuMCY9o","5d8e58d78b5f3a513cf453b5_B1zKPuMCY9o_1.jpg","","Awesome holiday on Malta<U+0001F493>
My maint account<U+0001F447>
@alice.above.wonderland #Photo #Photos #Photography #Zdjecie #Zdjecia #Fotografia #holiday #Malta #Summer #Beach #Art #photoofthedays",1567192256,11,1,244443112877525,"Golden Bay Beach","","Il-Mellieha, Malta",4,40,0,2019-08-30,8,2019,30,1
181374,"B0OFVXgIiDi","5d5ac23086e8094271d0e1c3_B0OFVXgIiDi_0.jpg"," text","It’s that time of the season!!! We’re off to Summer vacation and shop will remain closed ‘til September 1st! For anything needed, you can always contact us through DM:) Have a great rest of the Summer, make sure to have lots of fun and take really good care of your tatts!! See you all soon! <U+2600><U+FE0F><U+0001F349> #summervacation #athens #greece #thegutterathens #tattoostudio #wereclosed #sorry #sorrynotsorry #seeusoon #seeyou #september",1563800683,31,3,NA,"","","",2,22,1,2019-07-22,7,2019,22,0
100518,"B1ry4dulRGw","5d8e5b218b5f3a513cf45ad6_B1ry4dulRGw_6.jpg","","<U+0001F499> #Europe#Malta#summer#august#holiday#education#travel#trip#adventures#happiness#<U+0001F1F2><U+0001F1F9>",1566945126,41,1,215718701,"Blue Grotto (Malta)","","Iz-Zurrieq, Malta",4,40,0,2019-08-27,8,2019,27,1
73675,"B011x9bHvUB","5d590f2786e809344e104714_B011x9bHvUB_0.jpg"," one or more people, people standing and shoes","Malta holidays! #lovinmalta #sliema #malta",1565134706,42,0,456727151822909,"Dragonara Casino The WESTIN","","San Giljan",4,40,1,2019-08-06,8,2019,6,1
89612,"B1W6Dc_orVf","5d8e61d38b5f3a513cf470ba_B1W6Dc_orVf_3.jpg","","<U+0001F31E><U+0001F31E><U+0001F6F6><U+0001F30A> #bluegrotto #island #malta #zurrieqmalta #bluewater #boat #boatlife #water #sun #grotte #girl #travel #cactus",1566244243,45,0,215718701,"Blue Grotto (Malta)","","Iz-Zurrieq, Malta",4,40,0,2019-08-19,8,2019,19,1
62362,"B0bR2JBCeFo","5d59178686e809344e105faf_B0bR2JBCeFo_0.jpg"," one or more people, ocean, sky, mountain, outdoor, water and nature","#sea #boat #malta #travel #nature #photography #summer #sun #island #gozo #sky #beautiful #trip #mediterranean #blue #love #beach #holiday #travelphotography #landscape #instagood #lovemalta #travelgram #photooftheday #view #sunset #maltaphotography #picoftheday #instatravel #water",1564243450,21,1,243916039,"Malta","","",4,40,1,2019-07-27,7,2019,27,1
199619,"B0_2JTiDgPQ","5d5ab1fd86e8094271d0b9cf_B0_2JTiDgPQ_6.jpg","","Most people travel where they can. Some travel where they want. Few travel where they DREAM. #eurotrip2019 #aroundeurope #besttrip #amsterdam #paris #tomorrowland #athens #mykonos #santorini #budapest #travel #newadventure",1565470441,79,1,NA,"","","",2,22,0,2019-08-10,8,2019,10,0
31205,"BzS4wCWBew2","5d341b9386e8091ae491e656_BzS4wCWBew2_0.jpg"," outdoor, nature and water","The world is what YOU think of it, so think of it DIFFERENTLY and your life will change............ #jbtheadventurer  #travel #traveholic #travelblogger #hiking #hikingadventures #travelgram #travelling#bestplacestogo #mytraveldiary #explorers #adventuretime #travelpassport #jakobsweg #utreia#history#documentaryphotography #documentaryfilm#amazingplacestovisit#spaintravel #sea#ocean#islands#summer#beach#heaven#egypt #luxor #malta #turkey",1561814374,23,NA,237302240,"Blue Window, Gozo","","Dwejra, Malta",4,40,1,2019-06-29,6,2019,29,1
42985,"BzwDAV4BxWz","5d34127686e8091ae491cb33_BzwDAV4BxWz_0.jpg","","#samsungvsapple #valleta #malta #beautifuldestinations #traveladdict #man #photoshoot",1562792829,148,NA,219990830,"Valletta, Malta","","Valletta, Malta",4,40,1,2019-07-10,7,2019,10,1
95696,"B1j75v-B1by","5d8e5db98b5f3a513cf4631a_B1j75v-B1by_0.jpg"," night, plant and outdoor","#photography #lovinmalta #artisricshots #mobilephonephotography #artisticphotos #maltasociety #summer #beachlife #spiaggia #instaphoto #photooftheday #malta #maltagram #malta<U+0001F1F2><U+0001F1F9> #maltalovers #islandlife #islanders #blackandwhite #discovermalta #travelgram  #travelphotography #travellingthroughtheworld #joyoftravel #happy #happiness #sunrise #beach #summertime #adventuretime #adventuretravel",1566681419,15,1,304524210077375,"Mdina - Citta Notabile","","Mdina, Malta",4,40,1,2019-08-24,8,2019,24,1
51992,"B0DfYwbjztw","5d340c8886e8091ae491b951_B0DfYwbjztw_0.jpg","","I came back from a trip !
It was about a week journey in Malta <U+0001F1F2><U+0001F1F9> and Qatar <U+0001F1F6><U+0001F1E6> I’ll post my favorite photos <U+2661> little by little 
#journey #travel #holiday #adventure #travelingtheworld #malta #doha",1563445243,25,NA,271456804,"Japan","","",4,40,1,2019-07-18,7,2019,18,1
4443,"ByYs8hSAB_X","5d593dbe86e809344e10d6d0_ByYs8hSAB_X_3.jpg","","#<U+30DE><U+30CC><U+30A8><U+30EB><U+5287><U+5834>#<U+30DE><U+30CE><U+30A8><U+30EB><U+5287><U+5834>#<U+5287><U+5834>#teatromanoel#<U+30AA><U+30DA><U+30E9><U+30CF><U+30A6><U+30B9>#operahouse#<U+30D0><U+30EC><U+30C3><U+30BF>#valleta#<U+30DE><U+30EB><U+30BF><U+5CF6>#<U+30DE><U+30EB><U+30BF><U+5CF6><U+65C5><U+884C>#<U+30DE><U+30EB><U+30BF><U+65C5><U+884C>#<U+30DE><U+30EB><U+30BF>#<U+30DE><U+30EB><U+30BF><U+5171><U+548C><U+56FD>#malta#maltatravel#maltatravel#<U+0001F1F2><U+0001F1F9>#<U+65C5><U+884C>#trip#travel#<U+5973><U+5B50><U+65C5>",1559862028,17,0,377319606,"Teatru Manoel","VLT 1426","Valletta, Malta",4,40,0,2019-06-06,6,2019,6,1
211608,"B1eqWP7g5N9","5d8f181386e80933b9c9de2f_B1eqWP7g5N9_1.jpg","","Views views views <U+0001F60D> #mountainviews #mountlycabettus #athens #greece #travel",1566504443,41,0,215018668,"Mount Lycabettus","","Athens, Greece",2,22,0,2019-08-22,8,2019,22,0
87175,"B1Qy8gkCLQy","5d5905d786e809344e102b17_B1Qy8gkCLQy_2.jpg","","Hidden gem #Gozo #Malta #couchsurfing #roadtrip #europe #exploreeurope #eurotrip2019 #travel #travelgram #assistantsdelangue",1566039189,45,1,308182830,"Île De Gozo Malte","","Victoria, Malta",4,40,0,2019-08-17,8,2019,17,1
177524,"B0E0wAggYIU","5d349b0486e8096c316083b0_B0E0wAggYIU_7.jpg","","Não tem mais likes mas tem #tbt da Grécia <U+0001F1EC><U+0001F1F7> <U+0001F44D><U+0001F3FD> #greece #man #boy #trip #travel #boy #boys #men #instagood #instapic #bomdia #sunday #hapiness #tbt #greece #athens #goodmorning #goodnight #trip #travel",1563489998,81,NA,225863250,"Akropolis / <U+0391><U+03BA><U+03C1><U+03CC>p<U+03BF><U+03BB><U+03B9><U+03C2>","14562","Athens, Greece",2,22,0,2019-07-18,7,2019,18,0
247054,"B21ng6bnkrH","5d8efee886e80933b9c9a5af_B21ng6bnkrH_0.jpg","","#akropolis #acropolis #ateena #athens #kreikka #griego #greek #mivida #traveler #travel  #viajar #viajeros #vivirmivida",1569422193,9,3,504180896,"Attica","","Athens, Greece",2,22,1,2019-09-25,9,2019,25,0
176260,"B0CBwgeFXI_","5d349c1a86e8096c31608648_B0CBwgeFXI__3.jpg","","Lil Bro and Big Bro making a great team in Athens. #athens #greece #illusionmuseum #acropolis #agora #brother #vacation #",1563396155,71,2,213076173,"Athens, Greece","","Athens, Greece",2,22,0,2019-07-17,7,2019,17,0
146692,"By2q70Wgh8R","5d5ae15a86e8094271d1290b_By2q70Wgh8R_3.jpg","","The Acropolis still stands strong brandishing the Greek History. Beautiful panoramic view of the Ancient city of Greece - Athens #greece #acropolis #athens #visitgreece #traveldiaries#canonphoto #travelphotography",1560867607,22,NA,193317274863721,"Acropolis - Parthenon, Athens, Greece","","Athens, Greece",2,22,0,2019-06-18,6,2019,18,0
103861,"B1y2bhYHcPA","5d8e58f68b5f3a513cf45423_B1y2bhYHcPA_0.jpg"," one or more people, people standing, child and outdoor","#womantravelingalone #womantraveler #singlewomantraveler #mozambicanstraveling #mozambicanstraveltoo #cacheadas #cachos #cachoscomvolume #crespasecacheadas #crespos #crespocomvolume #streetfashion #lisbon #portraitphotography #portrait #portugal #mixedchicks #mixedgirl #blasian #modacrespa #modacacheada #ootd #4ahair #cachos4a #mixedchicks #mixxxedchicks  #meninasdecabelocrespo #crespasdobrasil #curlymixedgirls #curlyhairkillas #malta",1567181867,80,3,129804753851740,"Malta Valleta City","","Valletta, Malta",4,40,1,2019-08-30,8,2019,30,1
126787,"B2mbAFgAcJs","5d8e48fe8b5f3a513cf4227f_B2mbAFgAcJs_8.jpg","","Anyone else a fan of a good old arch pic? <U+0001F606> Here's a collection over the last 10 yrs or so... #travel #travelpics #selectionofmycollection #gdansk #malta #valetta #lisbon #europe #asia #lakecomo #italy #korcula #croatia #visitkorcula #greatwallofchina #tenyearsoftravel #archway #archways",1568912317,19,2,NA,"","","",4,40,0,2019-09-19,9,2019,19,1
240098,"B2jXpconwmQ","5d8f05ef86e80933b9c9b45f_B2jXpconwmQ_0.jpg"," one or more people, people standing, mountain, outdoor and nature","Ateny <U+2600>#athens #sightseeing #travel #greece #polishgirl #girlwhotravels",1568809895,65,4,213076173,"Athens, Greece","","Athens, Greece",2,22,1,2019-09-18,9,2019,18,0
16537,"By0K1b3FymP","5d59372286e809344e10c22a_By0K1b3FymP_0.jpg","","Got the holiday blues and my disposable camera developed. Queer holibobs extravaganza did not disappoint <U+0001F60D><U+0001F44F><U+0001F3FC><U+2728> #malta #sliema #valletta #holiday #travel #medditeranean #culture #queer #catchoftheday #film #photography #friends",1560783668,105,2,243916039,"Malta","","",4,40,1,2019-06-17,6,2019,17,1
